"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"1002",692,"5002","NO3-N(C)",1980-01-01,1986-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",797,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","no3-n(c)"
"1003",621,"5002","NH4-N",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",624,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","nh4-n"
"1004",589,"5002","NH4-N",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",118,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","nh4-n"
"1005",685,"5002","SO4-S(A)",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",790,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","so4-s(a)"
"1006",653,"5002","pH",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",681,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","ph"
"1007",614,"5002","diff",1986-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",148,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","diff"
"1008",678,"5002","r",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",711,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","rain"
"1009",646,"5002","r",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",651,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","rain"
"1010",671,"5002","Mg(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",701,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","mg(d)"
"1011",639,"5002","Cl(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",643,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","cl(d)"
"1012",607,"5002","K(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",138,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","k(d)"
"1013",696,"5002","wsect",1973-01-01,1996-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",830,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","wsect"
"1014",664,"5002","cond",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",694,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","cond"
"1015",632,"5002","H+",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",636,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","h+"
"1016",600,"5002","SO4-S(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",131,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","so4-s(d)"
"1017",657,"5002","Na",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",685,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","na"
"1018",625,"5002","Cl",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",628,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","cl"
"1019",593,"5002","Cl",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",122,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","cl"
"1020",689,"5002","Na(F)",1980-01-01,1986-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",794,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","na(f)"
"1021",618,"5002","pH",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",621,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","ph"
"1022",586,"5002","pH",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",115,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","ph"
"1023",682,"5002","rem a",1990-01-09,1998-01-13,"md_measurement","Eskdalemuir",NA,NA,"259",715,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","rem_a"
"1024",650,"5002","rem a",1973-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",655,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","rem_a"
"1025",675,"5002","PO4-P(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",705,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","po4-p(d)"
"1026",643,"5002","SO4-S(NM)(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",647,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","so4-s(nm)(d)"
"1027",611,"5002","r",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",145,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","rain"
"1028",700,"5002","cv",1986-04-01,1993-03-28,"md_measurement","Eskdalemuir",NA,NA,"259",847,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","cv"
"1029",668,"5002","NO3-N(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",698,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","no3-n(d)"
"1030",636,"5002","Na(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",640,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","na(d)"
"1031",604,"5002","Mg(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",135,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","mg(d)"
"1032",661,"5002","K",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",689,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","k"
"1033",629,"5002","H+(STR)",1973-01-01,1984-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",633,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","h+(str)"
"1034",597,"5002","cond",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",128,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","cond"
"1035",693,"5002","NH4-N(C)",1980-01-01,1986-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",798,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","nh4-n(c)"
"1036",654,"5002","SO4-S",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",682,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","so4-s"
"1037",622,"5002","Na",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",625,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","na"
"1038",590,"5002","Na",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",119,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","na"
"1039",686,"5002","SO4-S(F)",1980-01-01,1986-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",791,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","so4-s(f)"
"1040",615,"5002","rem a",1986-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",149,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","rem_a"
"1041",679,"5002","sum+",1986-01-14,1998-01-13,"md_measurement","Eskdalemuir",NA,NA,"259",712,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","sum+"
"1042",647,"5002","sum+",1973-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",652,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","sum+"
"1043",672,"5002","Ca(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",702,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","ca(d)"
"1044",640,"5002","K(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",644,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","k(d)"
"1045",608,"5002","PO4-P(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",139,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","po4-p(d)"
"1046",697,"5002","rem e",1973-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",839,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","rem_e"
"1047",665,"5002","calccond",1986-01-14,1998-01-13,"md_measurement","Eskdalemuir",NA,NA,"259",695,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","calccond"
"1048",633,"5002","SO4-S(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",637,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","so4-s(d)"
"1049",601,"5002","NO3-N(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",132,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","no3-n(d)"
"1050",658,"5002","Mg",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",686,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","mg"
"1051",626,"5002","K",1985-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",629,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","k"
"1052",594,"5002","K",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",123,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","k"
"1053",690,"5002","Cl(F)",1980-01-01,1986-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",795,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","cl(f)"
"1054",619,"5002","SO4-S",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",622,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","so4-s"
"1055",587,"5002","SO4-S",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",116,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","so4-s"
"1056",683,"5002","rem b",1990-01-09,1998-01-13,"md_measurement","Eskdalemuir",NA,NA,"259",716,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","rem_b"
"1057",651,"5002","rem b",1990-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",656,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","rem_b"
"1058",676,"5002","SO4-S(NM)(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",707,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","so4-s(nm)(d)"
"1059",644,"5002","H+(STR)(D)",1973-01-01,1984-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",648,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","h+(str)(d)"
"1060",612,"5002","sum+",1986-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",146,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","sum+"
"1061",701,"5002","NO2-N",1986-04-01,1993-03-28,"md_measurement","Eskdalemuir",NA,NA,"259",848,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","no2-n"
"1062",669,"5002","NH4-N(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",699,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","nh4-n(d)"
"1063",637,"5002","Mg(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",641,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","mg(d)"
"1064",605,"5002","Ca(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",136,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","ca(d)"
"1065",662,"5002","PO4-P",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",690,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","po4-p"
"1066",630,"5002","cond",1985-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",634,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","cond"
"1067",598,"5002","calccond",1986-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",129,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","calccond"
"1068",694,"5002","Na(C)",1980-01-01,1986-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",799,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","na(c)"
"1069",655,"5002","NO3-N",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",683,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","no3-n"
"1070",623,"5002","Mg",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",626,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","mg"
"1071",591,"5002","Mg",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",120,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","mg"
"1072",687,"5002","NO3-N(F)",1980-01-01,1986-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",792,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","no3-n(f)"
"1073",616,"5002","rem b",1990-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",150,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","rem_b"
"1074",680,"5002","sum-",1986-01-14,1998-01-13,"md_measurement","Eskdalemuir",NA,NA,"259",713,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","sum-"
"1075",648,"5002","sum-",1973-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",653,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","sum-"
"1076",673,"5002","Cl(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",703,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","cl(d)"
"1077",641,"5002","PO4-P(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",645,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","po4-p(d)"
"1078",609,"5002","SO4-S(NM)(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",141,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","so4-s(nm)(d)"
"1079",698,"5002","TIN",1989-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",840,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","tin"
"1080",666,"5002","H+",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",696,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","h+"
"1081",634,"5002","NO3-N(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",638,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","no3-n(d)"
"1082",602,"5002","NH4-N(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",133,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","nh4-n(d)"
"1083",659,"5002","Ca",1986-01-14,NA,"md_measurement","Eskdalemuir",NA,NA,"259",687,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","ca"
"1084",627,"5002","PO4-P",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",630,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","po4-p"
"1085",595,"5002","PO4-P",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",124,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","po4-p"
"1086",691,"5002","SO4-S(C)",1980-01-01,1986-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",796,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","so4-s(c)"
"1087",620,"5002","NO3-N",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",623,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","no3-n"
"1088",588,"5002","NO3-N",1986-01-01,2001-10-31,"md_measurement","Eskdalemuir",NA,NA,"259",117,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","no3-n"
"1089",684,"5002","SO2-S",1973-01-01,NA,"md_measurement","Eskdalemuir",NA,NA,"259",789,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","so2-s"
"1090",652,"5002","rem c",1973-01-01,1989-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",657,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","rem_c"
"1091",613,"5002","sum-",1986-01-01,1997-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",147,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","sum-"
"1092",677,"5002","H+(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",709,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","h+(d)"
"1093",645,"5002","H+(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",649,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","h+(d)"
"1094",702,"5002","NO2",1993-01-31,1995-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",996,"35","Other Acid deposition measurements","rural","Scottish Borders",NA,"scotarc","5002","no2"
"1095",670,"5002","Na(D)",1986-01-14,2001-01-02,"md_measurement","Eskdalemuir",NA,NA,"259",700,"33","Weekly rainfall (LOW)","rural","Scottish Borders",NA,"scotarc","5002","na(d)"
"1096",638,"5002","Ca(D)",1973-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",642,"32","Daily Rainfall Bulk","rural","Scottish Borders",NA,"scotarc","5002","ca(d)"
"1097",606,"5002","Cl(D)",1986-01-01,2000-12-31,"md_measurement","Eskdalemuir",NA,NA,"259",137,"31","Daily rainfall WOC","rural","Scottish Borders",NA,"scotarc","5002","cl(d)"
"1098",1476,"5162","NO3-N",2002-01-16,NA,"md_measurement","Eskdalemuir",NA,NA,"259",683,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","no3-n"
"1099",1501,"5162","r",2002-01-16,NA,"md_measurement","Eskdalemuir",NA,NA,"259",711,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","rain"
"1100",1494,"5162","Cl(D)",2002-01-16,1900-01-01,"md_measurement","Eskdalemuir",NA,NA,"259",703,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","cl(d)"
"1101",1487,"5162","H+",2002-01-16,NA,"md_measurement","Eskdalemuir",NA,NA,"259",696,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","h+"
"1102",1480,"5162","Ca",2002-01-16,NA,"md_measurement","Eskdalemuir",NA,NA,"259",687,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","ca"
"1103",1505,"5162","rem a",2002-01-16,1900-01-01,"md_measurement","Eskdalemuir",NA,NA,"259",715,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","rem_a"
"1104",1498,"5162","SO4-S(NM)(D)",2002-01-16,1900-01-01,"md_measurement","Eskdalemuir",NA,NA,"259",707,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","so4-s(nm)(d)"
"1105",1491,"5162","Na(D)",2002-01-16,1900-01-01,"md_measurement","Eskdalemuir",NA,NA,"259",700,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","na(d)"
"1106",1484,"5162","SO4-S(NM)",2002-01-16,NA,"md_measurement","Eskdalemuir",NA,NA,"259",692,"33","Weekly rainfall (LOW)",NA,"Scottish Borders",NA,"scotarc","5162","so4-s(nm)"
